month,pct_id,total_doac_items,total_doac_warfain,calc_value
2019-01-01,01J,2658,5048,0.5265451664025357
2016-01-01,01J,764,4318,0.17693376563223714
2020-04-01,01J,3315,5196,0.6379907621247113
2016-10-01,01J,1237,4522,0.2735515258735073
2019-05-01,01J,2878,5183,0.5552768666795292
2020-05-01,01J,3222,4914,0.6556776556776557
2017-02-01,02E,1292,4106,0.3146614710180224
2019-08-01,02G,1892,3303,0.5728125946109597
2016-04-01,03F,1440,7033,0.2047490402388739
2016-02-01,03K,887,4679,0.18957042103013463
2016-09-01,04F,1030,3945,0.26108998732572875
2016-05-01,04V,1731,7874,0.21983743967487934
2017-06-01,05G,2283,6421,0.3555520946893007
2017-05-01,05N,2964,8611,0.3442108930437812
2018-04-01,05N,4023,8890,0.45253093363329583
2019-09-01,05N,5630,9680,0.5816115702479339
2020-02-01,05R,5205,8510,0.6116333725029377
2018-10-01,05W,4360,8652,0.5039297272306981
2019-03-01,05W,4512,8316,0.5425685425685426
2018-02-01,05W,3123,7257,0.43034311699049194
2019-02-01,05W,4101,7755,0.5288201160541586
2019-04-01,05W,4470,8133,0.549612689044633
2016-06-01,05X,778,3345,0.23258594917787742
2018-12-01,05X,1990,3850,0.5168831168831168
2016-08-01,05X,856,3386,0.2528056704075605
2016-03-01,05X,691,3382,0.2043169722057954
2017-10-01,05X,1416,3587,0.3947588514078617
2017-01-01,05X,971,3213,0.3022097727980081
2015-10-01,05X,479,3195,0.14992175273865416
2018-11-01,06F,6555,12908,0.5078246048961884
2019-12-01,06F,7876,13348,0.5900509439616421
2016-07-01,06P,854,3584,0.23828125
2016-12-01,06P,1032,3631,0.2842192233544478
2020-06-01,07L,2490,3751,0.6638229805385231
2020-07-01,07L,2730,4093,0.6669924260933301
2015-09-01,07P,500,3506,0.1426126640045636
2015-07-01,07P,473,3702,0.1277687736358725
2017-09-01,08E,1647,4320,0.38125
2017-12-01,08E,1856,4551,0.4078224566029444
2017-07-01,08E,1580,4263,0.3706310110250997
2017-04-01,14L,2879,8603,0.33465070324305474
2018-09-01,14Y,6508,13257,0.49091046239722413
2019-07-01,15A,6789,11841,0.5733468457055992
2015-12-01,27D,3514,21994,0.15977084659452578
2015-11-01,27D,3015,19008,0.15861742424242425
2015-08-01,27D,2458,17912,0.13722644037516749
2020-03-01,70F,19176,31836,0.6023369770071617
2019-11-01,70F,16450,27545,0.5972045743329097
2016-08-01,00X,1160,3683,0.31496062992125984
2016-12-01,00X,1429,4126,0.3463402811439651
2017-02-01,00X,1363,3583,0.3804074797655596
2015-10-01,01F,599,2950,0.2030508474576271
2016-09-01,01F,1093,3405,0.32099853157121877
2019-02-01,01F,2039,3409,0.5981226166031094
2017-09-01,01F,1512,3379,0.447469665581533
2018-09-01,01V,2461,4409,0.5581764572465412
2016-10-01,01V,1205,3618,0.33305693753454946
2018-04-01,01V,2188,4232,0.5170132325141777
2018-05-01,01V,2398,4565,0.5253012048192771
2015-12-01,01V,881,3935,0.2238881829733164
2017-06-01,02H,2985,7213,0.41383612921114654
2018-07-01,02P,5290,9768,0.5415642915642915
2015-08-01,02P,1289,7034,0.1832527722490759
2016-11-01,02P,2980,8687,0.3430413261194889
2019-08-01,02P,7029,11057,0.6357058876729673
2017-10-01,02P,4416,9567,0.46158670429601756
2016-05-01,02P,2215,7958,0.2783362653933149
2016-02-01,02P,1911,7739,0.24693112805272
2017-01-01,02P,3096,8427,0.3673905304378782
2019-07-01,02P,6421,10205,0.6292013718765311
2018-10-01,02X,5294,9383,0.5642118725354365
2019-04-01,03F,5110,8368,0.61065965583174
2020-07-01,03K,4683,6526,0.7175911737664725
2020-03-01,03Q,7752,11789,0.6575621341928917
2019-12-01,03Q,7318,11153,0.6561463283421501
2019-06-01,03Q,6379,10206,0.6250244953948658
2017-12-01,04C,2602,5485,0.4743846855059253
2018-06-01,04Y,1739,3270,0.5318042813455658
2018-03-01,04Y,1653,3279,0.5041171088746569
2020-02-01,04Y,2346,3481,0.6739442688882505
2019-10-01,05L,6449,9947,0.6483361817633457
2016-06-01,06A,1439,4954,0.2904723455793298
2020-05-01,06H,19110,26900,0.7104089219330855
2019-05-01,06Q,7616,12382,0.6150864157648199
2015-07-01,07L,553,3160,0.175
2018-01-01,07P,2136,4370,0.48878718535469107
2020-01-01,07P,3623,5439,0.6661150946865233
2016-07-01,08M,950,3120,0.30448717948717946
2018-11-01,09D,3337,5810,0.574354561101549
2018-08-01,09D,3263,5933,0.5499747176807686
2019-01-01,09D,3445,5867,0.5871825464462247
2017-07-01,11J,11382,26406,0.43103840036355373
2017-05-01,11J,11120,27300,0.4073260073260073
2017-11-01,11J,12901,27650,0.46658227848101264
2017-04-01,11J,9816,24867,0.39474001688985405
2016-01-01,12F,2319,9767,0.2374321695505273
2015-09-01,12F,1931,10139,0.19045270736759048
2015-11-01,12F,2066,9757,0.2117454135492467
2017-03-01,12F,4291,11064,0.3878344179320318
2019-03-01,15M,14442,24080,0.5997508305647841
2016-04-01,15M,5181,19314,0.26825100963031995
2016-03-01,15N,10063,39056,0.2576556739041376
2017-08-01,16C,8809,19908,0.44248543299176213
2018-12-01,16C,12409,21554,0.5757168043054653
2019-11-01,84H,13869,21203,0.6541055511012592
2019-09-01,84H,13400,20842,0.6429325400633337
2018-02-01,93C,9272,18566,0.4994075191209738
2020-06-01,99F,3588,5007,0.7165967645296585
2020-04-01,99G,3047,4389,0.6942355889724311
2019-04-01,00N,3867,5753,0.6721710411958978
2020-04-01,00N,4429,5946,0.7448705011772621
2020-03-01,00P,9008,12696,0.7095148078134845
2017-12-01,01E,2142,3922,0.5461499235084141
2018-05-01,01E,2486,4225,0.5884023668639053
2017-05-01,01E,1884,3858,0.48833592534992226
2015-07-01,01G,1204,5066,0.23766285037504936
2018-09-01,01G,3818,6122,0.6236524011760862
2015-09-01,01G,1209,4722,0.2560355781448539
2016-01-01,01G,1442,4650,0.31010752688172044
2017-06-01,01W,3956,8094,0.4887571040276748
2016-10-01,01W,2809,6920,0.4059248554913295
2017-09-01,01W,3987,7655,0.5208360548661006
2019-10-01,01Y,4142,5913,0.7004904447826822
2016-08-01,01Y,1917,5033,0.380886151400755
2015-11-01,02Q,976,3466,0.2815926139642239
2016-11-01,02T,2233,5351,0.4173051766025042
2015-08-01,03L,1177,4754,0.2475809844341607
2019-08-01,03N,13958,20194,0.6911954045756166
2020-02-01,03N,12637,17428,0.7250975441817764
2019-11-01,03N,13124,18490,0.7097890751757707
2017-10-01,05D,1558,2894,0.5383552176917761
2019-01-01,05Q,4055,6237,0.6501523168189834
2018-11-01,05Q,3793,5917,0.641034307926314
2019-12-01,06T,8745,12329,0.7093032687160353
2019-03-01,07G,2707,4073,0.6646206727228088
2016-05-01,07W,1543,4463,0.3457315706923594
2016-12-01,08V,1018,2426,0.41962077493816985
2019-09-01,08V,2382,3398,0.7010005885815186
2020-01-01,08W,2818,3927,0.7175961293608353
2019-06-01,10J,3458,5070,0.6820512820512821
2017-02-01,10K,1991,4395,0.4530147895335609
2020-05-01,10L,3445,4533,0.7599823516435033
2018-03-01,10V,3389,5902,0.5742121314808539
2020-07-01,11J,21728,28107,0.7730458604618067
2020-06-01,11J,20920,27245,0.7678473114332905
2018-06-01,11X,10743,17970,0.5978297161936561
2017-11-01,11X,9593,17758,0.5402072305439802
2019-02-01,13T,8207,12607,0.6509875466010946
2018-12-01,13T,9211,14291,0.6445315233363655
2018-02-01,13T,6708,11811,0.5679451358902717
2017-08-01,13T,6647,12898,0.5153512172429834
2018-01-01,13T,7661,13562,0.5648871847810057
2018-04-01,13T,7568,12886,0.5873040509079621
2018-10-01,13T,9101,14381,0.6328488978513316
2018-07-01,13T,8298,13579,0.6110906546873849
2016-09-01,36J,4826,12367,0.3902320692164632
2017-01-01,52R,6793,15340,0.4428292046936115
2016-06-01,52R,5280,14842,0.3557472038808786
2016-07-01,52R,5349,14378,0.3720267074697454
2016-03-01,84H,5361,16455,0.32579762989972655
2016-02-01,84H,4684,14968,0.3129342597541422
2015-12-01,84H,4811,16686,0.28832554237084984
2015-10-01,84H,4139,15377,0.26916823827794756
2016-04-01,84H,5397,16290,0.33130755064456724
2017-03-01,91Q,21825,47533,0.4591546925294006
2017-04-01,92G,12371,26122,0.4735854835004977
2017-07-01,92G,14267,28075,0.5081745325022262
2019-07-01,99C,4442,6435,0.6902874902874903
2019-05-01,99C,4767,7040,0.6771306818181818
2018-08-01,99E,3892,6303,0.617483737902586
2020-06-01,00Y,3677,5089,0.7225388091963058
2017-08-01,01F,1549,3450,0.4489855072463768
2018-11-01,02P,5930,10202,0.581258576749657
2017-09-01,02Q,1808,3938,0.4591163026917217
2020-02-01,02T,3972,5817,0.6828261990716864
2019-09-01,02T,3864,5962,0.6481046628648105
2020-03-01,02X,7032,10617,0.6623339926532918
2019-05-01,03A,3974,6381,0.6227863971164395
2018-05-01,03W,5279,9821,0.5375216373078098
2016-07-01,04C,1491,4711,0.3164933135215453
2016-06-01,04C,1441,4778,0.3015906236919213
2019-06-01,04V,6497,10270,0.6326192794547225
2019-03-01,04V,6156,10064,0.6116852146263911
2019-07-01,04V,6875,10791,0.6371049949031601
2016-01-01,05D,528,2070,0.25507246376811593
2018-10-01,05L,5643,9796,0.5760514495712535
2020-05-01,05V,3502,4880,0.7176229508196721
2015-09-01,06A,984,4758,0.2068095838587642
2018-04-01,06A,2944,5573,0.5282612596447156
2017-03-01,06A,2140,5365,0.39888164026095063
2017-01-01,06A,1950,5138,0.379525107045543
2018-09-01,06A,3276,5766,0.5681581685744017
2020-07-01,06H,20658,28527,0.7241560626774635
2020-01-01,06Q,8465,12579,0.6729469751172589
2017-02-01,07L,1180,3021,0.39059913935782853
2017-07-01,07L,1553,3501,0.4435875464153099
2018-03-01,07L,1859,3591,0.5176830966304651
2018-06-01,07L,2047,3777,0.5419645221074927
2020-04-01,07P,3675,5236,0.7018716577540107
2016-02-01,07Y,893,3415,0.261493411420205
2015-07-01,08V,365,1975,0.1848101265822785
2019-04-01,10K,3208,5180,0.6193050193050194
2019-12-01,10K,3625,5439,0.6664828093399522
2015-10-01,10Q,2858,13306,0.21479032015632046
2015-08-01,10Q,2359,12114,0.19473336635298003
2016-12-01,11N,7152,19644,0.36408063530849116
2017-04-01,12F,3939,9648,0.40827114427860695
2015-12-01,15M,4671,20314,0.22993994289652456
2015-11-01,15N,8457,37662,0.2245499442408794
2016-09-01,16C,6482,19152,0.33845029239766083
2016-08-01,16C,6262,18981,0.3299088562246457
2016-10-01,16C,6492,18453,0.35181271337993825
2016-11-01,16C,6981,19435,0.35919732441471575
2018-02-01,18C,10234,19948,0.5130338881090836
2018-07-01,18C,12413,22502,0.5516398542351791
2017-11-01,18C,10499,21901,0.47938450299073104
2018-01-01,18C,11078,22190,0.49923388913925193
2017-06-01,36L,10530,24466,0.4303931987247609
2017-05-01,36L,10248,24289,0.4219193873770019
2019-08-01,42D,10977,16996,0.6458578489056248
2018-12-01,42D,9464,16145,0.5861876742025395
2019-11-01,42D,10841,16375,0.6620458015267175
2018-08-01,42D,9311,16587,0.5613432205944414
2017-12-01,84H,9193,18884,0.4868142342723999
2017-10-01,84H,8633,18179,0.4748886077341988
2019-01-01,84H,12320,20696,0.5952841128720525
2019-10-01,93C,15946,24346,0.6549741230592294
2019-02-01,93C,12367,20576,0.6010400466562986
2016-04-01,97R,5096,18301,0.2784547292497678
2016-05-01,97R,5290,18233,0.29013327483134976
2016-03-01,97R,4895,18116,0.27020313534996687
2016-02-01,01T,527,3929,0.1341308220921354
2017-06-01,01T,1290,4588,0.28116826503923276
2016-05-01,01T,636,3965,0.16040353089533418
2018-07-01,01T,1814,4667,0.3886865223912578
2019-09-01,01T,2488,5049,0.4927708457120222
2018-06-01,01T,1718,4568,0.37609457092819615
2016-09-01,01T,865,4289,0.2016787129867102
2018-05-01,01T,1783,4845,0.36800825593395253
2018-04-01,01T,1614,4422,0.3649932157394844
2018-03-01,01T,1654,4677,0.35364549925165706
2018-11-01,02M,3071,7158,0.42903045543447893
2019-01-01,02M,3079,6923,0.44474938610429005
2020-01-01,02M,3953,7548,0.5237148913619502
2020-02-01,02M,3768,7193,0.5238426247740859
2019-03-01,02M,3354,7231,0.4638362605448762
2015-12-01,02M,752,6604,0.11387038158691702
2019-06-01,02M,3326,7000,0.47514285714285714
2019-08-01,02M,3917,8108,0.4831031080414406
2018-12-01,02M,3420,7934,0.4310562137635493
2020-06-01,05A,6180,10674,0.5789769533445756
2020-07-01,05A,6420,10955,0.5860337745321771
2019-10-01,05A,5352,10923,0.489975281516067
2020-03-01,05A,6099,11589,0.526274915868496
2019-11-01,05A,5092,10074,0.5054595989676395
2020-05-01,05A,5751,10144,0.566936119873817
2018-10-01,05H,2409,5744,0.4193941504178273
2016-07-01,05H,853,4816,0.17711794019933555
2018-08-01,05H,2270,5715,0.39720034995625547
2018-09-01,05H,2119,5169,0.4099438963048946
2019-05-01,06P,1785,3767,0.47385187151579505
2019-04-01,06P,1648,3565,0.4622720897615708
2019-07-01,06P,1672,3480,0.4804597701149425
2015-10-01,07H,907,9204,0.09854411125597566
2016-03-01,07H,1399,9664,0.1447640728476821
2016-06-01,07K,1298,7679,0.16903242609714805
2015-11-01,07K,776,7054,0.11000850581230508
2016-11-01,07K,1780,8110,0.21948212083847102
2016-08-01,07K,1482,7930,0.18688524590163935
2016-01-01,07K,886,7024,0.1261389521640091
2015-09-01,07K,698,7322,0.09532914504233816
2015-07-01,07K,596,7326,0.08135408135408136
2016-04-01,07K,1185,7728,0.15333850931677018
2015-08-01,07K,589,6908,0.08526346265199769
2020-04-01,10C,1819,3261,0.557804354492487
2019-12-01,10C,1518,2963,0.5123185960175498
2018-01-01,15F,6836,19712,0.34679383116883117
2016-10-01,15F,3774,18187,0.20751085940506955
2019-02-01,15F,8684,18984,0.4574378423935946
2017-10-01,15F,6229,19539,0.318798300834229
2017-04-01,15F,4685,17915,0.2615126988557075
2017-07-01,15F,5502,18900,0.2911111111111111
2018-02-01,15F,6278,17993,0.3489134663480242
2017-08-01,15F,5935,19940,0.29764292878635906
2017-11-01,15F,6405,19534,0.3278898331114979
2017-01-01,15F,4298,18297,0.2349018964857627
2017-02-01,15F,4275,17468,0.24473322647126172
2017-05-01,15F,5308,19411,0.2734531966410798
2017-12-01,15F,6630,20109,0.3297031180068626
2016-12-01,15F,4421,19891,0.22226132421698255
2017-09-01,26A,10604,34149,0.31052153796597265
2017-03-01,26A,9199,35326,0.2604031025307139
2020-03-01,01A,6171,11084,0.5567484662576687
2020-04-01,01A,5945,10216,0.5819303054032889
2017-11-01,01K,3450,9924,0.3476420798065296
2017-12-01,01K,3446,9815,0.3510952623535405
2020-06-01,01K,6665,10894,0.6118046631173123
2017-09-01,01K,3298,9902,0.33306402746919817
2017-06-01,02M,1950,6414,0.304022450888681
2016-07-01,02Y,2148,10899,0.1970823011285439
2016-05-01,02Y,1915,10754,0.17807327506044263
2016-09-01,02Y,2458,11324,0.2170611091487107
2016-03-01,02Y,1772,11030,0.16065276518585675
2016-02-01,02Y,1575,10366,0.15193903144896778
2015-12-01,03F,996,7326,0.13595413595413594
2018-07-01,03J,2043,4849,0.4213239843266653
2018-08-01,03J,2106,4855,0.4337796086508754
2019-10-01,03J,2832,5324,0.531930879038317
2018-04-01,03J,1822,4591,0.39686342844696143
2019-08-01,03J,2762,5264,0.5246960486322189
2018-01-01,03J,1742,4698,0.3707960834397616
2019-04-01,03J,2523,4988,0.5058139534883721
2019-01-01,05H,2583,5436,0.47516556291390727
2019-11-01,05Y,3956,7185,0.5505915100904663
2020-01-01,05Y,4245,7595,0.5589203423304806
2017-04-01,05Y,1819,6319,0.28786200348156354
2019-02-01,05Y,3346,6859,0.48782621373378043
2018-10-01,05Y,3548,7802,0.45475519097667266
2017-02-01,05Y,1755,6546,0.268102658111824
2020-02-01,05Y,4007,7002,0.572265067123679
2019-05-01,05Y,4003,7918,0.5055569588279869
2019-12-01,05Y,4268,7793,0.5476709867830104
2019-07-01,05Y,3780,7219,0.5236182296716997
2016-12-01,06F,3070,12382,0.24794055887578742
2017-10-01,06F,4139,12145,0.3407986825854261
2015-07-01,06H,2202,22363,0.09846621651835621
2017-05-01,06H,7237,24588,0.29433056775662925
2017-08-01,06H,8019,24682,0.3248926343084029
2017-07-01,06H,7445,23834,0.31236888478643954
2017-03-01,06H,6750,24404,0.27659400098344533
2016-10-01,06H,5035,22275,0.22603815937149271
2016-08-01,06H,4795,23092,0.20764767018880997
2016-11-01,06H,5439,22850,0.23803063457330415
2018-11-01,06P,1593,3520,0.4525568181818182
2018-02-01,06P,1285,3351,0.3834676216054909
2016-06-01,07G,682,3647,0.18700301617768028
2017-01-01,07H,2433,9498,0.2561591914087176
2019-06-01,07K,4635,8823,0.5253315198911934
2018-05-01,07K,3594,8889,0.404319946000675
2018-03-01,07K,3286,8490,0.38704358068315664
2019-03-01,07K,4443,8982,0.49465597862391447
2015-08-01,08M,265,2522,0.10507533703409992
2018-06-01,10C,1166,2777,0.4198775657184012
2018-12-01,10C,1400,2996,0.4672897196261682
2016-01-01,10C,326,2244,0.14527629233511585
2015-11-01,10L,534,4156,0.12848893166506256
2020-07-01,14L,7116,11616,0.612603305785124
2015-10-01,99A,1440,12191,0.11811992453449266
2016-04-01,99A,2097,12518,0.16751877296692763
2015-09-01,99E,638,5704,0.11185133239831697
2018-09-01,99M,2311,5250,0.4401904761904762
2020-05-01,99M,3319,5523,0.6009415172913272
2019-09-01,99M,3091,5804,0.5325637491385251
2019-03-01,00Q,1827,3442,0.530796048808832
2018-03-01,00Q,1562,3632,0.43006607929515417
2019-01-01,00Q,1860,3655,0.5088919288645691
2019-02-01,00Q,1746,3348,0.521505376344086
2020-01-01,00Q,2207,3700,0.5964864864864865
2019-05-01,00Q,2074,3798,0.5460768825697736
2019-09-01,00Q,2009,3559,0.5644844057319471
2017-03-01,00Q,1036,3351,0.30916144434497167
2018-11-01,00V,2420,4886,0.49529267294310275
2019-07-01,00V,2765,4964,0.5570104754230459
2020-03-01,00V,3306,5592,0.5912017167381974
2017-02-01,01A,2424,8082,0.29992576095025986
2016-09-01,01A,2187,8781,0.24906047147249744
2017-06-01,01A,3086,9103,0.3390091178732286
2016-04-01,01A,1622,8433,0.19233961816672596
2016-11-01,01A,2317,8625,0.26863768115942027
2017-08-01,01H,3728,10375,0.35932530120481926
2020-05-01,01H,6833,10667,0.6405737320708728
2017-05-01,02E,1588,4785,0.3318704284221526
2019-10-01,02E,3289,5731,0.5738963531669866
2018-09-01,02E,2486,5126,0.48497854077253216
2018-04-01,02E,2173,4869,0.4462928732799343
2017-11-01,02E,2001,5102,0.39219913759310077
2019-06-01,02E,2859,5200,0.5498076923076923
2016-05-01,05G,1243,6082,0.20437356132851037
2017-10-01,05G,2570,6685,0.3844427823485415
2016-02-01,05G,1055,5972,0.17665773610180843
2017-07-01,05G,2249,6415,0.35058456742010913
2016-06-01,05G,1447,6614,0.21877834895675838
2018-10-01,05R,4412,9013,0.48951514479085767
2015-12-01,05W,1230,8083,0.15217122355561055
2018-01-01,05W,3375,8113,0.4159990139282633
2015-09-01,05W,877,6883,0.12741537120441668
2017-09-01,05W,3119,8376,0.37237344794651384
2016-01-01,05W,1138,6726,0.16919417187035385
2017-12-01,05W,3296,8211,0.40141273900864693
2017-04-01,05W,2366,7377,0.3207265826216619
2020-06-01,05W,5707,8766,0.6510381017567876
2018-02-01,05X,1449,3424,0.4231892523364486
2019-08-01,05X,2349,4201,0.5591525827184004
2018-07-01,05X,1793,3915,0.4579821200510856
2019-11-01,05X,2340,4016,0.5826693227091634
2020-04-01,05X,2504,4035,0.6205700123915737
2018-08-01,06F,6140,12998,0.4723803662101862
2018-06-01,06F,5708,12575,0.4539165009940358
2019-04-01,06H,13537,25379,0.5333937507387998
2019-12-01,06H,16575,28464,0.582314502529511
2016-10-01,07G,938,3608,0.25997782705099776
2015-11-01,08M,372,2619,0.1420389461626575
2015-10-01,08M,387,2863,0.13517289556409362
2015-07-01,10C,238,2130,0.11173708920187793
2018-05-01,14L,4499,10092,0.445798652397939
2018-12-01,14L,5149,10307,0.4995634035121762
2020-02-01,14Y,8290,13808,0.6003765932792584
2015-08-01,15D,789,6691,0.11791959348378418
2016-03-01,15D,1440,7776,0.18518518518518517
2020-07-01,15D,6157,9384,0.6561167945439045
2017-01-01,27D,5800,20341,0.28513839044294775
2016-08-01,27D,4906,20807,0.23578603354640265
2016-12-01,27D,5961,22163,0.26896178315210034
2016-07-01,99E,1382,6079,0.22734002303010364
2017-08-01,00X,1734,4082,0.4247917687408133
2020-04-01,01F,2621,3865,0.678137128072445
2015-07-01,01H,1449,9427,0.15370743608783283
2019-10-01,01V,3153,5012,0.6290901835594573
2019-03-01,01V,2727,4623,0.5898767034393251
2016-11-01,01V,1259,3860,0.32616580310880827
2015-09-01,01X,976,5577,0.1750044826967904
2016-02-01,02G,525,2321,0.22619560534252478
2019-02-01,02X,5120,8731,0.5864162180735311
2018-08-01,03F,4622,8591,0.5380048888371551
2018-05-01,03F,4170,8206,0.5081647574945162
2020-02-01,03F,5369,8194,0.655235538198682
2018-01-01,03K,2697,5699,0.4732409194595543
2018-06-01,03K,3046,5877,0.5182916453973115
2018-10-01,03Q,5832,10523,0.5542145775919415
2017-07-01,03W,3673,8890,0.41316085489313836
2018-07-01,04F,2527,4796,0.5268974145120934
2019-08-01,04F,3213,5191,0.6189558851858987
2019-07-01,04Y,2166,3517,0.6158657947114018
2018-02-01,05V,1951,4042,0.4826818406729342
2017-10-01,05V,1986,4458,0.44549125168236875
2019-05-01,05V,3009,5027,0.5985677342351303
2015-10-01,06Q,1825,9922,0.1839346905865753
2018-09-01,06Q,6057,11123,0.5445473343522431
2016-01-01,06Q,2037,9512,0.21415054667788058
2019-06-01,07L,2074,3394,0.6110783736004715
2020-07-01,07P,3931,5560,0.7070143884892086
2020-06-01,08E,3546,5031,0.7048300536672629
2015-12-01,09D,1026,5134,0.19984417608102845
2016-05-01,11J,6487,25065,0.2588071015360064
2016-09-01,11J,7843,25891,0.30292379591363794
2018-11-01,11N,11461,20412,0.5614834411130707
2019-04-01,11N,12069,20281,0.595088999556235
2019-12-01,11N,13814,21753,0.6350388452167517
2020-03-01,11N,15169,23612,0.6424275791970184
2018-12-01,11N,11748,20786,0.5651881073799673
2020-05-01,11N,14687,21127,0.6951767879964027
2019-09-01,11N,12843,20561,0.6246291522785856
2016-07-01,14Y,3534,12755,0.2770678165425323
2016-06-01,14Y,3467,12872,0.26934431323803604
2015-08-01,15A,1547,9185,0.16842678279804027
2017-09-01,15M,9129,21263,0.4293373465644547
2017-02-01,15N,13298,37104,0.3583980163863734
2017-05-01,72Q,9797,25267,0.3877389480349863
2016-08-01,72Q,6934,23596,0.2938633666723173
2017-03-01,78H,7170,19377,0.370026319863756
2015-11-01,78H,3188,16275,0.19588325652841782
2017-04-01,78H,6681,17670,0.37809847198641766
2019-11-01,78H,13712,21572,0.6356387910254033
2016-03-01,78H,4023,17047,0.23599460315598053
2016-04-01,78H,4273,17500,0.24417142857142857
2018-04-01,78H,9675,19314,0.5009319664492078
2016-10-01,92A,7191,22674,0.3171473934903414
2017-01-01,92A,7826,22485,0.3480542583944852
2019-01-01,92A,14594,25358,0.5755185740200331
2016-12-01,92A,8018,24248,0.33066644671725504
2018-03-01,92A,11938,24227,0.49275601601518965
2017-12-01,92A,11173,24444,0.45708558337424315
2017-06-01,92A,9512,23923,0.3976089955273168
2017-11-01,93C,9100,20012,0.45472716370177896
2020-01-01,97R,13670,21055,0.6492519591545951
2018-07-01,00L,6564,10474,0.6266946725224365
2018-05-01,00L,6281,10400,0.6039423076923077
2018-03-01,00L,6106,10324,0.5914374273537388
2017-10-01,00N,2800,5053,0.5541262616267564
2016-05-01,01G,1936,5136,0.37694704049844235
2018-01-01,01G,3803,6571,0.5787551362045351
2016-09-01,01G,2377,5713,0.4160686154384737
2020-03-01,01Y,4454,6200,0.7183870967741935
2018-10-01,03N,12038,18660,0.645123258306538
2019-01-01,03N,12176,18326,0.6644112190330678
2018-06-01,03N,10428,16907,0.6167859466493169
2017-06-01,05D,1507,2943,0.5120625212368332
2016-12-01,05D,1205,2807,0.4292839330245814
2015-09-01,05L,2267,8161,0.27778458522239924
2017-03-01,05Q,2608,5479,0.47599926993977004
2015-12-01,06N,4069,12946,0.3143055770122045
2015-11-01,06N,3496,11298,0.3094352982828819
2019-04-01,07G,2730,3991,0.6840390879478827
2017-11-01,07Y,2540,4534,0.5602117335685929
2017-12-01,07Y,2722,4840,0.562396694214876
2018-04-01,08G,3450,5704,0.6048387096774194
2017-02-01,08V,1068,2264,0.4717314487632509
2016-10-01,08V,923,2191,0.42126882701962576
2018-02-01,08V,1532,2594,0.5905936777178104
2016-11-01,08W,1232,2809,0.43859024563901744
2018-12-01,08W,2239,3428,0.6531505250875146
2018-09-01,08W,2104,3287,0.6400973532096136
2016-06-01,08W,1002,2613,0.38346727898966704
2016-04-01,08W,917,2529,0.3625939106366153
2019-12-01,08W,2778,3853,0.7209966260057098
2019-10-01,10J,3918,5481,0.7148330596606459
2018-08-01,10J,3042,4823,0.6307277628032345
2020-02-01,10J,3709,5026,0.7379625945085555
2016-02-01,10K,1512,4477,0.3377261559079741
2016-01-01,10K,1499,4542,0.3300308234258036
2016-03-01,10K,1659,4738,0.350147741663149
2020-07-01,10L,3710,4750,0.7810526315789473
2018-11-01,10Q,11698,17957,0.6514451188951383
2019-02-01,10Q,11405,16957,0.6725835937960725
2019-06-01,10Q,12622,18069,0.698544468426587
2019-08-01,10Q,14014,19914,0.7037260218941448
2017-04-01,11M,10060,20408,0.4929439435515484
2017-07-01,11M,11572,22228,0.5206046427928739
2019-11-01,11M,17134,23728,0.7221004720161834
2017-05-01,11M,11022,21972,0.5016384489350082
2020-05-01,11M,17952,23228,0.7728603409677974
2019-09-01,11M,16685,23522,0.7093359408213588
2017-01-01,11X,7284,16066,0.45337980829080043
2016-07-01,13T,4294,11046,0.38873800470758646
2016-08-01,13T,4746,11599,0.4091732045866023
2015-10-01,36J,3178,11098,0.2863579023247432
2017-09-01,52R,9243,17212,0.5370090634441088
2020-06-01,52R,18212,23415,0.7777920136664531
2017-08-01,52R,9527,17889,0.5325619095533568
2020-04-01,52R,18416,24269,0.7588281346573819
2019-03-01,92G,20549,30380,0.6763989466754444
2019-07-01,92G,20671,29362,0.7040051767590764
2020-01-01,92G,22917,31409,0.7296316342449616
2019-05-01,99E,4519,6553,0.6896078132153213
2015-08-01,99F,1093,4128,0.26477713178294576
2015-07-01,99G,958,3680,0.26032608695652176
2016-02-01,01D,798,3881,0.2056171089925277
2016-10-01,01D,1215,4265,0.28487690504103164
2017-02-01,01D,1308,3951,0.3310554290053151
2020-03-01,01J,3363,5499,0.6115657392253137
2016-05-01,01J,1033,4498,0.22965762561138284
2016-04-01,01J,1029,4768,0.21581375838926176
2016-01-01,01K,1632,8574,0.19034289713086075
2015-09-01,01K,1370,8918,0.15362188831576587
2015-10-01,01K,1413,8594,0.1644170351407959
2017-09-01,02G,1130,2807,0.4025650160313502
2018-02-01,02G,1162,2566,0.4528448947778644
2017-05-01,02G,1007,2728,0.3691348973607038
2019-10-01,02H,5018,8284,0.6057460164171897
2019-11-01,02Q,2669,4330,0.6163972286374134
2019-05-01,02Q,2548,4421,0.5763401945261253
2020-05-01,03F,5603,8407,0.6664684191744974
2020-04-01,03F,5940,9082,0.6540409601409382
2018-08-01,03H,2949,5808,0.5077479338842975
2018-06-01,03H,2647,5424,0.48801622418879054
2019-04-01,03H,3231,5663,0.5705456471834717
2016-12-01,04V,2743,9026,0.3038998448925327
2019-12-01,05G,4870,7863,0.6193564797151214
2017-01-01,05N,2551,8089,0.3153665471628137
2016-09-01,05N,2403,8676,0.2769709543568465
