month,pct,doacs,perc_doacs
2018-01-01,02Q,1996,49.82526210683974
2018-01-01,02R,4012,59.88059701492537
2018-01-01,02T,3144,52.20856858186649
2018-01-01,02W,636,62.53687315634219
2018-01-01,02X,4495,48.9012184508268
2018-01-01,02Y,4670,39.072958500669344
2018-01-01,03A,2896,51.732761700607355
2018-01-01,03D,2625,48.467503692762186
2018-01-01,03E,2650,55.36982866694525
2018-01-01,03F,3729,47.80156390206384
2018-01-01,03H,2394,45.54794520547945
2018-01-01,03J,1746,37.10157246068848
2018-01-01,03K,2698,47.333333333333336
2018-01-01,03L,3360,51.58120970217992
2018-01-01,03M,2516,47.814519194222726
2018-01-01,03N,9781,57.77318369757827
2018-01-01,03Q,4636,46.20751519984053
2018-01-01,03R,3471,27.699305721809914
2018-01-01,03T,5908,53.806921675774134
2018-01-01,03V,795,44.91525423728814
2018-01-01,03W,4561,48.6610476901739
2018-01-01,04C,2794,49.839457723867284
2018-01-01,04D,4511,58.882652395248655
2018-01-01,04E,2421,56.158663883089766
2018-01-01,04F,2143,45.967395967395966
2018-01-01,04G,8657,47.39666027922256
2018-01-01,04H,1711,54.787063720781305
2018-01-01,04K,2314,57.20642768850433
2018-01-01,04L,1518,57.543593631539046
2018-01-01,04M,1181,59.40643863179075
2018-01-01,04N,1854,63.667582417582416
2018-01-01,04Q,2419,43.413496051687005
2018-01-01,04V,4404,46.0765850596359
2018-01-01,04Y,1629,49.67978042086002
2018-01-01,05A,3000,29.700029700029702
2018-01-01,05C,4102,67.04805491990847
2018-01-01,05D,1907,59.297263681592035
2018-01-01,05F,3232,54.209996645421
2018-01-01,05G,2832,41.94934083839431
2018-01-01,05H,1812,33.04157549234136
2018-01-01,05J,1761,47.93140990745781
2018-01-01,05L,4739,51.6793893129771
2018-01-01,05N,3788,42.2532069157836
2018-01-01,05Q,3552,57.72793759141882
2018-01-01,05R,3436,39.26408410467375
2018-01-01,05T,4856,51.16426087872722
2018-01-01,05V,2171,47.99911563121822
2018-01-01,05W,3375,41.599901392826325
2018-01-01,05X,1639,44.047299113141634
2018-01-01,05Y,2738,37.24663311114134
2018-01-01,06A,2909,49.53175549123105
2018-01-01,06D,1236,40.234375
2018-01-01,06F,4849,38.548374274584624
2018-01-01,06H,9530,38.234704112337006
2018-01-01,06K,8264,40.329900932116544
2018-01-01,06L,3924,26.333803100463054
2018-01-01,06M,2386,34.36059907834101
2018-01-01,06N,9068,60.66769251354786
2018-01-01,06P,1400,37.97125033902902
2018-01-01,06Q,5291,46.35535307517084
2018-01-01,06T,6040,52.42600468709313
2018-01-01,06V,2797,34.53086419753086
2018-01-01,06W,2248,46.79433805162365
2018-01-01,06Y,2643,33.515090032969816
2018-01-01,07G,2012,51.64271047227926
2018-01-01,07H,3967,40.02219531880549
2018-01-01,07J,2327,29.244690209878094
2018-01-01,07K,3069,35.79426172148356
2018-01-01,07L,1841,50.52140504939627
2018-01-01,07M,3452,57.38985868661679
2018-01-01,07N,1966,43.01028221395756
2018-01-01,07P,2137,48.89041409288492
2018-01-01,07Q,2597,39.70340926463843
2018-01-01,07R,1104,41.94528875379939
2018-01-01,07T,1283,47.873134328358205
2018-01-01,07V,3220,52.002583979328165
2018-01-01,07W,3964,62.671936758893274
2018-01-01,07X,2951,50.704467353951884
2018-01-01,07Y,2893,58.50353892821031
2018-01-01,08A,1371,39.35132032146957
2018-01-01,08C,2041,67.18235681369322
2018-01-01,08D,1709,45.85457472497988
2018-01-01,08E,1830,41.914796152084286
2018-01-01,08F,3787,80.84970111016226
2018-01-01,08G,3454,57.21384793771741
2018-01-01,08H,727,32.21089942401418
2018-01-01,08J,1463,47.147921366419595
2018-01-01,08K,2911,61.595429538721966
2018-01-01,08L,1030,32.14731585518103
2018-01-01,08M,1985,50.66360387953037
2018-01-01,08N,2472,83.03661404098085
2018-01-01,08P,2517,58.65765555814495
2018-01-01,08Q,2394,61.58991510162078
2018-01-01,08R,1407,42.64928766292816
2018-01-01,08T,1404,33.35709194583036
2018-01-01,08V,1719,58.64892528147389
2018-01-01,08W,1874,58.41645885286783
2018-01-01,08X,3431,67.63256455746107
2018-01-01,08Y,2038,65.63607085346216
2018-01-01,09A,1768,63.91901663051338
2018-01-01,09C,1963,50.48868312757202
2018-01-01,09D,2578,46.46719538572459
2018-01-01,09E,2985,48.52080624187256
2018-01-01,09F,2973,42.776978417266186
2018-01-01,09G,8254,44.929508464427634
2018-01-01,09H,1085,37.50432077428275
2018-01-01,09J,4066,64.98321879494966
2018-01-01,09L,1989,49.71257185703574
2018-01-01,09N,2874,50.91231178033658
2018-01-01,09P,3267,45.78836720392432
2018-01-01,09W,3427,47.471949023410446
2018-01-01,09X,2476,45.067346195850014
2018-01-01,09Y,3354,44.77970627503338
2018-01-01,10A,2898,45.16832917705736
2018-01-01,10C,999,35.23809523809524
2018-01-01,10D,1255,49.683293745051465
2018-01-01,10E,2166,52.93255131964809
2018-01-01,10J,2761,58.6573188867644
2018-01-01,10K,2693,52.85574092247302
2018-01-01,10L,1434,30.043997485857947
2018-01-01,10Q,9347,55.222734254992325
2018-01-01,10R,2920,61.87751642297097
2018-01-01,10V,3177,53.89312977099237
2018-01-01,10X,2342,53.975570407928096
2018-01-01,11A,8708,59.3309259385433
2018-01-01,11E,4194,62.77503367759317
2018-01-01,11J,13543,49.33697632058288
2018-01-01,11M,13014,57.16419221646315
2018-01-01,11N,9456,48.15399500942099
2018-01-01,11X,9956,56.061715186665914
2018-01-01,12D,3459,52.817224003664684
2018-01-01,12F,5565,51.503933364183254
2018-01-01,13T,7663,56.48680524841515
2018-01-01,14L,4168,42.267518507250784
2018-01-01,14Y,6370,44.11051866214251
2018-01-01,15A,4960,43.47444999561749
2018-01-01,15C,18226,71.46049794158009
2018-01-01,15D,3356,40.25428811323018
2018-01-01,15E,11279,55.69601501160436
2018-01-01,15F,6837,34.66862735155418
2018-01-01,15M,10832,47.30544152327714
2018-01-01,15N,19156,45.603009093938965
2018-01-01,99A,4706,33.50181533423507
2018-01-01,99C,3734,59.70578829549088
2018-01-01,99D,3455,47.40669593852908
2018-01-01,99E,3113,52.646710637578224
2018-01-01,99F,2679,50.509049773755656
2018-01-01,99G,2100,51.30710969948693
2018-01-01,99H,3200,45.73388595112191
2018-01-01,99J,7271,47.377337590408544
2018-01-01,99K,2751,47.00956937799043
2018-01-01,99M,2209,38.7136347704171
2018-01-01,99N,8511,56.07088741023782
2018-02-01,00C,1944,66.484268125855
2018-02-01,00D,5258,52.732925483903315
2018-02-01,00J,3601,51.36947218259629
2018-02-01,00K,3275,43.783422459893046
2018-02-01,00L,5312,58.38645856232139
2018-02-01,00M,3773,47.77763707737115
2018-02-01,00N,2826,59.50726468730259
2018-02-01,00P,4588,52.45226934949125
2018-02-01,00Q,1352,42.75774826059456
2018-02-01,00R,1629,31.153184165232357
2018-02-01,00T,3294,51.00650356147413
2018-02-01,00V,1819,44.692874692874696
2018-02-01,00X,1787,47.27513227513228
2018-02-01,00Y,2269,54.45164386849052
2018-02-01,01A,3502,41.29716981132076
2018-02-01,01C,2795,43.72653316645807
2018-02-01,01D,1980,96.9637610186092
2018-02-01,01E,2062,56.385015039649986
2018-02-01,01F,1566,49.52561669829222
2018-02-01,01G,3402,58.3233327618721
2018-02-01,01H,3782,39.894514767932485
2018-02-01,01J,1917,43.16595361405089
2018-02-01,01K,3453,38.17156754366571
2018-02-01,01R,1423,28.764908025065694
2018-02-01,01T,1487,35.67658349328215
2018-02-01,01V,2015,49.87623762376238
2018-02-01,01W,4216,57.19712386379053
2018-02-01,01X,2635,47.77878513145966
2018-02-01,01Y,2588,53.49317899958661
2018-02-01,02A,3562,63.279445727482674
2018-02-01,02D,1212,37.72175536881419
2018-02-01,02E,1919,42.48394952402037
2018-02-01,02F,2654,46.52875175315568
2018-02-01,02G,1162,45.28448947778644
2018-02-01,02H,3127,47.820767701483405
2018-02-01,02M,2266,37.647449742482145
2018-02-01,02N,2090,44.38309619876832
2018-02-01,02P,4378,49.42424926620004
2018-02-01,02Q,1902,50.51792828685259
2018-02-01,02R,3856,61.93382589142307
2018-02-01,02T,2928,52.97629817260721
2018-02-01,02W,605,68.05399325084365
2018-02-01,02X,4109,50.49772643480398
2018-02-01,02Y,4335,39.07165389815232
2018-02-01,03A,2755,52.476190476190474
2018-02-01,03D,2423,49.09827760891591
2018-02-01,03E,2427,55.895900506678956
2018-02-01,03F,3560,49.85296177006022
2018-02-01,03H,2210,46.08006672226856
2018-02-01,03J,1733,39.14614863338604
2018-02-01,03K,2480,48.35250536166894
2018-02-01,03L,3132,53.356047700170365
2018-02-01,03M,2425,50.384375649283186
2018-02-01,03N,8987,59.66671092816359
2018-02-01,03Q,4267,47.506123357826766
2018-02-01,03R,3075,27.72518258047065
2018-02-01,03T,5618,55.497382198952884
2018-02-01,03V,761,46.97530864197531
2018-02-01,03W,4173,50.19848430169613
2018-02-01,04C,2697,51.587605202754396
2018-02-01,04D,4025,59.895833333333336
2018-02-01,04E,2212,57.20196534781484
2018-02-01,04F,1981,46.02695167286245
2018-02-01,04G,8050,48.76128172511963
2018-02-01,04H,1612,56.68073136427567
2018-02-01,04K,2123,57.48713782832385
2018-02-01,04L,1362,59.29473225946887
2018-02-01,04M,1074,60.54114994363021
2018-02-01,04N,1639,66.22222222222223
2018-02-01,04Q,2308,45.09574052364205
2018-02-01,04V,4185,47.62717651075452
2018-02-01,04Y,1438,48.96152536601975
2018-02-01,05A,2740,30.55989292884229
2018-02-01,05C,3800,67.89351438270502
2018-02-01,05D,1757,60.58620689655172
2018-02-01,05F,2901,54.87043692074901
2018-02-01,05G,2705,42.58501259445844
2018-02-01,05H,1690,32.90498442367601
2018-02-01,05J,1607,50.43942247332078
2018-02-01,05L,4559,52.348145596509355
2018-02-01,05N,3490,42.879960683130605
2018-02-01,05Q,3049,57.15089034676664
2018-02-01,05R,3123,39.99743852459016
2018-02-01,05T,4648,52.30111398672218
2018-02-01,05V,1951,48.26818406729342
2018-02-01,05W,3123,43.03431169904919
2018-02-01,05X,1449,42.31892523364486
2018-02-01,05Y,2581,37.900146842878115
2018-02-01,06A,2721,51.349311190790715
2018-02-01,06D,1086,41.76923076923077
2018-02-01,06F,4501,39.40640868499387
2018-02-01,06H,9034,39.87288696650042
2018-02-01,06K,7461,40.89339545080844
2018-02-01,06L,3611,27.02642017813038
2018-02-01,06M,2161,35.15536033837645
2018-02-01,06N,8542,63.59440142942228
2018-02-01,06P,1285,38.34676216054909
2018-02-01,06Q,4901,47.46731234866829
2018-02-01,06T,5627,53.54967643700038
2018-02-01,06V,2668,36.98877027589075
2018-02-01,06W,1965,47.61327841046765
2018-02-01,06Y,2531,35.73344627982493
2018-02-01,07G,1972,54.91506544138123
2018-02-01,07H,3623,40.74448942869996
2018-02-01,07J,2228,31.531276535522217
2018-02-01,07K,2822,36.59706912203346
2018-02-01,07L,1652,50.38121378469046
2018-02-01,07M,3284,58.95870736086176
2018-02-01,07N,1992,45.23160762942779
2018-02-01,07P,1842,48.10655523635414
2018-02-01,07Q,2341,41.19303184937533
2018-02-01,07R,965,42.69911504424779
2018-02-01,07T,1135,47.056384742951906
2018-02-01,07V,3111,54.55980357769204
2018-02-01,07W,3784,64.54033771106941
2018-02-01,07X,2760,52.863436123348016
2018-02-01,07Y,2670,60.026978417266186
2018-02-01,08A,1277,41.66394779771615
2018-02-01,08C,2043,67.55952380952381
2018-02-01,08D,1595,46.42025611175786
2018-02-01,08E,1748,43.35317460317461
2018-02-01,08F,3369,81.93093385214007
2018-02-01,08G,3183,59.57327344188658
2018-02-01,08H,668,32.11538461538462
2018-02-01,08J,1433,50.175070028011206
2018-02-01,08K,2931,65.2493321460374
2018-02-01,08L,994,32.42009132420091
2018-02-01,08M,1782,51.39890395154312
2018-02-01,08N,2403,84.6723044397463
2018-02-01,08P,2421,60.525
2018-02-01,08Q,2272,63.48141939089131
2018-02-01,08R,1325,44.58277254374159
2018-02-01,08T,1361,34.79928407057019
2018-02-01,08V,1533,59.00692840646651
2018-02-01,08W,1745,60.359737115185055
2018-02-01,08X,3184,67.74468085106383
2018-02-01,08Y,1872,67.50811395600432
2018-02-01,09A,1829,64.44679351656096
2018-02-01,09C,1786,55.25990099009901
2018-02-01,09D,2244,46.13486842105263
2018-02-01,09E,2764,49.56069571454187
2018-02-01,09F,2688,42.80254777070064
2018-02-01,09G,7707,46.252175478605295
2018-02-01,09H,1024,37.75811209439528
2018-02-01,09J,3527,66.87523701175579
2018-02-01,09L,1878,51.18560915780866
2018-02-01,09N,2590,50.78431372549019
2018-02-01,09P,3189,47.51899865891819
2018-02-01,09W,3272,48.65427509293681
2018-02-01,09X,2176,44.98656191854455
2018-02-01,09Y,2965,44.95148574893875
2018-02-01,10A,2671,43.10845706907682
2018-02-01,10C,915,38.73835732430144
2018-02-01,10D,1170,49.304677623261696
2018-02-01,10E,2004,53.00185136207352
2018-02-01,10J,2617,58.29806192916017
2018-02-01,10K,2454,53.33623125407521
2018-02-01,10L,1237,29.8503861003861
2018-02-01,10Q,8445,56.10550093010895
2018-02-01,10R,2683,63.26338127800047
2018-02-01,10V,3039,55.37536443148689
2018-02-01,10X,2103,53.56597045338767
2018-02-01,11A,8189,59.821754693549565
2018-02-01,11E,4079,62.51340996168583
2018-02-01,11J,12221,50.548041527071184
2018-02-01,11M,12078,58.03661525154966
2018-02-01,11N,8882,49.336221740820974
2018-02-01,11X,9149,56.26345243219974
2018-02-01,12D,3106,53.69986168741355
2018-02-01,12F,5065,52.45443247721624
2018-02-01,13T,6716,56.799729364005415
2018-02-01,14L,3913,42.9811072056239
2018-02-01,14Y,5715,44.74281687935489
2018-02-01,15A,4698,45.23832450649976
2018-02-01,15C,16889,72.88852444866428
2018-02-01,15D,3283,40.772478887232985
2018-02-01,15E,10522,55.57198690186965
2018-02-01,15F,6282,34.88255872063968
2018-02-01,15M,9893,48.34343236903831
2018-02-01,15N,17723,46.24879308995068
2018-02-01,99A,4370,33.69573598581232
2018-02-01,99C,3346,59.64349376114082
2018-02-01,99D,3283,49.88603555690624
2018-02-01,99E,2950,55.243445692883896
2018-02-01,99F,2447,53.01126516464472
2018-02-01,99G,1925,52.76864035087719
2018-02-01,99H,3021,47.29920150305308
2018-02-01,99J,6856,49.150476736683636
2018-02-01,99K,2416,48.69985889941544
2018-02-01,99M,1980,39.863096436480774
2018-02-01,99N,7906,56.43514883289315
2018-03-01,00C,2224,67.35311932162325
2018-03-01,00D,6017,52.980540635731266
2018-03-01,00J,4247,51.03953851700517
2018-03-01,00K,3782,45.3422850977101
2018-03-01,00L,6108,59.14020139426801
2018-03-01,00M,4276,47.02001319551353
2018-03-01,00N,3029,59.09090909090909
2018-03-01,00P,5237,54.23570836785419
2018-03-01,00Q,1573,43.14317059791553
2018-03-01,00R,1902,32.98075255765563
2018-03-01,00T,3727,52.09672910259995
2018-03-01,00V,2087,44.54642475987193
2018-03-01,00X,2064,49.61538461538461
2018-03-01,00Y,2555,54.71092077087795
2018-03-01,01A,4066,42.63395197651253
2018-03-01,01C,3126,45.06270722214214
2018-03-01,01D,2210,96.84487291849256
2018-03-01,01E,2233,54.59657701711491
2018-03-01,01F,1772,50.01411233418007
2018-03-01,01G,3773,58.60515688101895
2018-03-01,01H,4443,42.16570181266015
2018-03-01,01J,2196,45.33443435177539
2018-03-01,01K,3732,37.992466659879874
2018-03-01,01R,1638,29.18225547835382
2018-03-01,01T,1656,35.3091684434968
2018-03-01,01V,2333,51.30855509126897
2018-03-01,01W,4575,56.23847572218808
2018-03-01,01X,3204,49.85218608993309
2018-03-01,01Y,2919,54.87873660462493
2018-03-01,02A,3942,64.41176470588236
2018-03-01,02D,1378,38.88261851015801
2018-03-01,02E,2327,44.8794599807136
2018-03-01,02F,3064,46.93627450980392
2018-03-01,02G,1419,45.81853406522441
2018-03-01,02H,3588,48.466837768472246
2018-03-01,02M,2691,38.046090767708186
2018-03-01,02N,2563,46.20515594014783
2018-03-01,02P,4694,49.60371975060763
2018-03-01,02Q,2025,48.91304347826087
2018-03-01,02R,4167,61.378700839593456
2018-03-01,02T,3138,54.19689119170984
2018-03-01,02W,757,64.3160577740017
2018-03-01,02X,4658,50.50965083495987
2018-03-01,02Y,4805,40.41890982503365
2018-03-01,03A,3176,55.01472371384028
2018-03-01,03D,2793,50.51546391752577
2018-03-01,03E,2695,57.74587529462182
2018-03-01,03F,4096,50.66798614547254
2018-03-01,03H,2525,47.29350065555347
2018-03-01,03J,1801,38.90689133722186
2018-03-01,03K,2853,47.95763993948563
2018-03-01,03L,3529,52.499256173757814
2018-03-01,03M,2625,49.7819078323535
2018-03-01,03N,10164,59.626891939457934
2018-03-01,03Q,4907,48.584158415841586
2018-03-01,03R,3673,28.625983945132884
2018-03-01,03T,6319,56.27393356487666
2018-03-01,03V,845,46.505228398458996
2018-03-01,03W,4775,50.86280357903706
2018-03-01,04C,2907,53.13471029062329
2018-03-01,04D,4623,59.45216049382716
2018-03-01,04E,2608,57.78861068025704
2018-03-01,04F,2357,48.93086983599751
2018-03-01,04G,9054,48.877132368818835
2018-03-01,04H,1842,58.199052132701425
2018-03-01,04K,2427,58.79360465116279
2018-03-01,04L,1628,59.633699633699635
2018-03-01,04M,1249,61.195492405683495
2018-03-01,04N,1840,66.23470122390209
2018-03-01,04Q,2546,46.206896551724135
2018-03-01,04V,4609,48.38845144356955
2018-03-01,04Y,1653,50.41171088746569
2018-03-01,05A,3114,31.76902672923893
2018-03-01,05C,4287,68.10166799046863
2018-03-01,05D,1867,60.91353996737357
2018-03-01,05F,3118,55.27388760858004
2018-03-01,05G,3171,43.95010395010395
2018-03-01,05H,1837,33.50355644720044
2018-03-01,05J,1864,50.65217391304348
2018-03-01,05L,4859,53.17938054065886
2018-03-01,05N,3987,43.91452803172156
2018-03-01,05Q,3558,57.99511002444988
2018-03-01,05R,3603,41.22425629290618
2018-03-01,05T,4955,52.808270276031124
2018-03-01,05V,2281,49.68416467000654
2018-03-01,05W,3510,43.38689740420272
2018-03-01,05X,1677,44.83957219251337
2018-03-01,05Y,2728,37.76301218161684
2018-03-01,06A,2860,50.40535777229468
2018-03-01,06D,1249,40.95081967213115
2018-03-01,06F,5342,41.05441131263449
2018-03-01,06H,10331,41.22835022747226
2018-03-01,06K,8412,41.300078554595444
2018-03-01,06L,4350,28.093515887367605
2018-03-01,06M,2539,35.75049281892424
2018-03-01,06N,9200,63.38707454871159
2018-03-01,06P,1476,40.141419635572475
2018-03-01,06Q,5483,48.164089950808155
2018-03-01,06T,6359,54.80006894174423
2018-03-01,06V,3003,36.864718880432115
2018-03-01,06W,2322,47.0516717325228
2018-03-01,06Y,2830,35.62437059415912
2018-03-01,07G,2165,55.39918116683725
2018-03-01,07H,4158,41.81836467866841
2018-03-01,07J,2583,32.29153644205526
2018-03-01,07K,3286,38.70435806831566
2018-03-01,07L,1859,51.76830966304651
2018-03-01,07M,3670,58.68244323632875
2018-03-01,07N,2145,44.90265857232573
2018-03-01,07P,2117,50.142112742775936
2018-03-01,07Q,2696,40.54135338345864
2018-03-01,07R,1175,43.15093646713184
2018-03-01,07T,1182,47.11040255081706
2018-03-01,07V,3288,52.74302213666987
2018-03-01,07W,4348,64.80846623937994
2018-03-01,07X,3013,53.23321554770318
2018-03-01,07Y,2922,60.409344635104404
2018-03-01,08A,1393,40.695296523517385
2018-03-01,08C,2197,69.26229508196722
2018-03-01,08D,1814,47.14137214137214
2018-03-01,08E,1941,44.457169033440216
2018-03-01,08F,3556,82.10574924959595
2018-03-01,08G,3513,59.57266406647448
2018-03-01,08H,789,32.603305785123965
2018-03-01,08J,1614,50.9469696969697
2018-03-01,08K,3095,63.37018837018837
2018-03-01,08L,1062,31.920649233543735
2018-03-01,08M,2058,53.468433359314105
2018-03-01,08N,2593,84.05186385737439
2018-03-01,08P,2653,62.526514258779166
2018-03-01,08Q,2313,62.95590636908002
2018-03-01,08R,1414,43.044140030441405
2018-03-01,08T,1536,37.236363636363635
2018-03-01,08V,1754,59.05723905723905
2018-03-01,08W,1794,59.83989326217478
2018-03-01,08X,3564,68.0672268907563
2018-03-01,08Y,2056,67.94448116325181
2018-03-01,09A,1897,65.50414364640883
2018-03-01,09C,2128,51.953125
2018-03-01,09D,2687,48.17138759411976
2018-03-01,09E,3141,50.66946281658332
2018-03-01,09F,3182,44.65964912280702
2018-03-01,09G,8385,47.03011946828201
2018-03-01,09H,1229,40.96666666666667
2018-03-01,09J,4320,67.15373853567542
2018-03-01,09L,2053,50.829413221094335
2018-03-01,09N,3008,53.35225257183398
2018-03-01,09P,3527,47.90167051473584
2018-03-01,09W,3603,49.080506742950554
2018-03-01,09X,2436,46.63093415007657
2018-03-01,09Y,3373,45.909895195317816
2018-03-01,10A,2989,48.554256010396365
2018-03-01,10C,1017,37.43099006256901
2018-03-01,10D,1392,52.25225225225225
2018-03-01,10E,2315,55.75626204238922
2018-03-01,10J,2934,59.03420523138833
2018-03-01,10K,2632,53.813126150071554
2018-03-01,10L,1416,30.0190799236803
2018-03-01,10Q,9517,57.26922614032976
2018-03-01,10R,2933,63.89978213507626
2018-03-01,10V,3389,57.42121314808539
2018-03-01,10X,2417,54.36347278452541
2018-03-01,11A,9056,60.74590823718808
2018-03-01,11E,4321,64.47329155475977
2018-03-01,11J,14100,51.5784467937228
2018-03-01,11M,13483,59.422653151167914
2018-03-01,11N,9827,49.49133763094279
2018-03-01,11X,10240,56.54022417315444
2018-03-01,12D,3572,54.71813725490197
2018-03-01,12F,5814,53.72886054893263
2018-03-01,13T,7916,58.193045651694476
2018-03-01,14L,4378,44.20436187399031
2018-03-01,14Y,6373,44.65073915785049
2018-03-01,15A,5085,44.7899233682727
2018-03-01,15C,18123,73.16216543538816
2018-03-01,15D,3476,41.05350183063659
2018-03-01,15E,11659,56.75688832635576
2018-03-01,15F,7376,36.998394863563405
2018-03-01,15M,11395,49.537016910837714
2018-03-01,15N,20050,46.809702799243574
2018-03-01,99A,4886,34.2997542997543
2018-03-01,99C,3882,61.80544499283553
2018-03-01,99D,3646,50.808249721293194
2018-03-01,99E,3362,54.693346347811946
2018-03-01,99F,2889,53.91937290033595
2018-03-01,99G,2194,52.82928003852637
2018-03-01,99H,3522,48.76090267201994
2018-03-01,99J,7898,49.14747977598009
2018-03-01,99K,2836,48.61158724717175
2018-03-01,99M,2304,40.721102863202546
2018-03-01,99N,8883,57.24320144348498
2018-04-01,00C,2148,67.06212925382454
2018-04-01,00D,5808,53.92256986352242
2018-04-01,00J,4233,52.31738969225065
2018-04-01,00K,3734,47.52450044546265
2018-04-01,00L,6042,60.1014622500746
2018-04-01,00M,4277,49.07630522088353
2018-04-01,00N,3031,61.121193789070375
2018-04-01,00P,5345,56.44735452529306
2018-04-01,00Q,1485,45.426736004894465
2018-04-01,00R,1763,32.51567687200295
2018-04-01,00T,3635,52.63538951636259
2018-04-01,00V,2106,45.86236933797909
2018-04-01,00X,1990,48.501096758469416
2018-04-01,00Y,2480,56.582249600730094
2018-04-01,01A,3892,42.67075978511129
2018-04-01,01C,3157,45.92
2018-04-01,01D,2177,96.88473520249221
2018-04-01,01E,2345,58.69837296620776
2018-04-01,01F,1782,51.89283634245777
2018-04-01,01G,3716,58.993491030322275
2018-04-01,01H,4407,42.857142857142854
2018-04-01,01J,2155,45.62777895405463
2018-04-01,01K,3662,38.551426465943784
2018-04-01,01R,1658,30.505979760809566
2018-04-01,01T,1617,36.484657039711195
2018-04-01,01V,2196,51.69491525423729
2018-04-01,01W,4615,57.91190864600326
2018-04-01,01X,3020,50.44262568899281
2018-04-01,01Y,2945,56.095238095238095
2018-04-01,02A,3915,64.78570246566275
2018-04-01,02D,1354,39.90568818155025
2018-04-01,02E,2173,44.629287327993424
2018-04-01,02F,3072,48.0
2018-04-01,02G,1290,47.200878155872665
2018-04-01,02H,3594,50.49171115481877
2018-04-01,02M,2590,38.98254063816978
2018-04-01,02N,2475,47.58700249951932
2018-04-01,02P,4824,51.44502506132025
2018-04-01,02Q,2079,51.10619469026548
2018-04-01,02R,4387,62.977318403675
2018-04-01,02T,3128,55.17727994355266
2018-04-01,02W,807,68.15878378378379
2018-04-01,02X,4588,51.73658096526839
2018-04-01,02Y,4757,41.85657721073471
2018-04-01,03A,3128,53.653516295025725
2018-04-01,03D,2786,51.611708040014825
2018-04-01,03E,2665,58.010448410970824
2018-04-01,03F,4094,51.783455603339235
2018-04-01,03H,2548,48.175458498771036
2018-04-01,03J,1828,39.73913043478261
2018-04-01,03K,2894,50.03457814661134
2018-04-01,03L,3495,54.413825315273236
2018-04-01,03M,2638,51.12403100775194
2018-04-01,03N,10001,60.866654494552975
2018-04-01,03Q,4899,49.83216356423558
2018-04-01,03R,3550,28.951231446746046
2018-04-01,03T,6159,56.66574661882417
2018-04-01,03V,816,48.54253420582986
2018-04-01,03W,4789,52.04869035974351
2018-04-01,04C,2972,52.957947255880256
2018-04-01,04D,4512,61.95249210490182
2018-04-01,04E,2416,58.47047434656341
2018-04-01,04F,2283,48.56413529036375
2018-04-01,04G,8861,50.23812223608118
2018-04-01,04H,1788,57.93907971484121
2018-04-01,04K,2363,59.521410579345094
2018-04-01,04L,1590,61.20092378752887
2018-04-01,04M,1193,62.16779572694111
2018-04-01,04N,1913,68.32142857142857
2018-04-01,04Q,2479,46.02673598217601
2018-04-01,04V,4619,49.279846367225005
2018-04-01,04Y,1691,50.87244283995187
2018-04-01,05A,3033,32.13604577240941
2018-04-01,05C,4063,68.48137535816619
2018-04-01,05D,1816,61.684782608695656
2018-04-01,05F,3184,55.43175487465181
2018-04-01,05G,2940,44.97475906379073
2018-04-01,05H,1845,36.007025761124126
2018-04-01,05J,1845,51.884139482564684
2018-04-01,05L,4732,53.39049983075708
2018-04-01,05N,4028,45.27877697841727
2018-04-01,05Q,3374,58.393907926618205
2018-04-01,05R,3587,42.07624633431085
2018-04-01,05T,5231,53.72291260141727
2018-04-01,05V,2154,49.51724137931034
2018-04-01,05W,3584,44.70500187102407
2018-04-01,05X,1645,45.13031550068587
2018-04-01,05Y,2801,40.16922415029399
2018-04-01,06A,2947,52.85150645624104
2018-04-01,06D,1242,42.68041237113402
2018-04-01,06F,5229,42.75551921504498
2018-04-01,06H,10152,41.504497138184796
2018-04-01,06K,8196,43.04847943694522
2018-04-01,06L,4284,29.64705882352941
2018-04-01,06M,2474,36.24908424908425
2018-04-01,06N,9252,64.68573026637769
2018-04-01,06P,1376,40.0932400932401
2018-04-01,06Q,5465,49.101527403414195
2018-04-01,06T,6292,56.33954154727794
2018-04-01,06V,3068,38.98843563349853
2018-04-01,06W,2189,48.644444444444446
2018-04-01,06Y,2823,36.24342020798562
2018-04-01,07G,2126,57.61517615176152
2018-04-01,07H,4062,42.5429409300377
2018-04-01,07J,2563,33.096590909090914
2018-04-01,07K,3285,38.86654046379555
2018-04-01,07L,1816,51.02556898005057
2018-04-01,07M,3550,60.11854360711262
2018-04-01,07N,2233,47.76470588235294
2018-04-01,07P,2076,50.535540408958134
2018-04-01,07Q,2646,43.05939788445891
2018-04-01,07R,1110,44.03014676715589
2018-04-01,07T,1301,50.87993742667189
2018-04-01,07V,3321,56.03171925088578
2018-04-01,07W,4235,65.74045327538032
2018-04-01,07X,3154,55.45007032348804
2018-04-01,07Y,2819,61.22936576889661
2018-04-01,08A,1376,40.94019637012794
2018-04-01,08C,2286,69.1679273827534
2018-04-01,08D,1860,49.48124501197127
2018-04-01,08E,2030,47.18735471873547
2018-04-01,08F,3626,82.5591985428051
2018-04-01,08G,3451,60.49079754601227
2018-04-01,08H,785,34.47518664909969
2018-04-01,08J,1686,52.29528535980149
2018-04-01,08K,3283,67.13701431492842
2018-04-01,08L,1048,32.85266457680251
2018-04-01,08M,2008,54.03659849300323
2018-04-01,08N,2619,86.32168754119974
